,class,fine_class,text,target
8070,STC,M2E,school으로 예문을 만들어 주시겠어요?,school
8071,STC,M2E,then으로 예문을 만들어 주시겠어요?,then
8072,STC,M2E,began으로 예문을 만들어 주시겠어요?,began
8073,STC,M2E,still으로 예문을 만들어 주시겠어요?,still
8074,STC,M2E,learn으로 예문을 만들어 주시겠어요?,learn
8075,STC,M2E,mountain으로 예문을 만들어 주시겠어요?,mountain
8076,STC,M2E,turn으로 예문을 만들어 주시겠어요?,turn
8077,STC,M2E,mean으로 예문을 만들어 주시겠어요?,mean
8078,STC,M2E,sun으로 예문을 만들어 주시겠어요?,sun
8079,STC,M2E,long으로 예문을 만들어 주시겠어요?,long
8080,STC,M2E,cut으로 예문을 만들어 주시겠어요?,cut
8081,STC,M2E,thing으로 예문을 만들어 주시겠어요?,thing
8082,STC,M2E,let으로 예문을 만들어 주시겠어요?,let
8083,STC,M2E,keep으로 예문을 만들어 주시겠어요?,keep
8084,STC,M2E,look으로 예문을 만들어 주시겠어요?,look
8085,STC,M2E,tell으로 예문을 만들어 주시겠어요?,tell
8086,STC,M2E,main으로 예문을 만들어 주시겠어요?,main
8087,STC,M2E,set에서 예문을 만들어 주시겠어요?,set
8088,STC,M2E,well에서 예문을 만들어 주시겠어요?,well
8089,STC,M2E,small에서 예문을 만들어 주시겠어요?,small
8090,STC,M2E,put에서 예문을 만들어 주시겠어요?,put
8091,STC,M2E,run에서 예문을 만들어 주시겠어요?,run
8092,STC,M2E,call에서 예문을 만들어 주시겠어요?,call
8093,STC,M2E,spell에서 예문을 만들어 주시겠어요?,spell
8094,STC,M2E,even에서 예문을 만들어 주시겠어요?,even
8095,STC,M2E,down에서 예문을 만들어 주시겠어요?,down
8096,STC,M2E,real에서 예문을 만들어 주시겠어요?,real
8097,STC,M2E,been에서 예문을 만들어 주시겠어요?,been
8098,STC,M2E,stop에서 예문을 만들어 주시겠어요?,stop
8099,STC,M2E,open에서 예문을 만들어 주시겠어요?,open
8100,STC,M2E,seem에서 예문을 만들어 주시겠어요?,seem
8101,STC,M2E,hot에서 예문을 만들어 주시겠어요?,hot
8102,STC,M2E,men에서 예문을 만들어 주시겠어요?,men
8103,STC,M2E,get에서 예문을 만들어 주시겠어요?,get
8104,STC,M2E,children에서 예문을 만들어 주시겠어요?,children
8105,STC,M2E,begin에서 예문을 만들어 주시겠어요?,begin
8106,STC,M2E,what에서 예문을 만들어 주시겠어요?,what
8107,STC,M2E,got에서 예문을 만들어 주시겠어요?,got
8108,STC,M2E,back에서 예문을 만들어 주시겠어요?,back
8109,STC,M2E,often에서 예문을 만들어 주시겠어요?,often
8110,STC,M2E,music에서 예문을 만들어 주시겠어요?,music
8111,STC,M2E,man에서 예문을 만들어 주시겠어요?,man
8112,STC,M2E,again에서 예문을 만들어 주시겠어요?,again
8113,STC,M2E,when에서 예문을 만들어 주시겠어요?,when
8114,STC,M2E,animal에서 예문을 만들어 주시겠어요?,animal
8115,STC,M2E,up에서 예문을 만들어 주시겠어요?,up
8116,STC,M2E,book에서 예문을 만들어 주시겠어요?,book
8117,STC,M2E,feet에서 예문을 만들어 주시겠어요?,feet
8118,STC,M2E,own에서 예문을 만들어 주시겠어요?,own
8119,STC,M2E,form에서 예문을 만들어 주시겠어요?,form
8120,STC,M2E,took에서 예문을 만들어 주시겠어요?,took
8121,STC,M2E,rain에서 예문을 만들어 주시겠어요?,rain
8122,STC,M2E,great에서 예문을 만들어 주시겠어요?,great
8123,STC,M2E,eat에서 예문을 만들어 주시겠어요?,eat
8124,STC,M2E,room에서 예문을 만들어 주시겠어요?,room
8125,STC,M2E,school에서 예문을 만들어 주시겠어요?,school
8126,STC,M2E,then에서 예문을 만들어 주시겠어요?,then
8127,STC,M2E,began에서 예문을 만들어 주시겠어요?,began
8128,STC,M2E,still에서 예문을 만들어 주시겠어요?,still
8129,STC,M2E,learn에서 예문을 만들어 주시겠어요?,learn
8130,STC,M2E,mountain에서 예문을 만들어 주시겠어요?,mountain
8131,STC,M2E,turn에서 예문을 만들어 주시겠어요?,turn
8132,STC,M2E,mean에서 예문을 만들어 주시겠어요?,mean
8133,STC,M2E,sun에서 예문을 만들어 주시겠어요?,sun
8134,STC,M2E,long에서 예문을 만들어 주시겠어요?,long
8135,STC,M2E,cut에서 예문을 만들어 주시겠어요?,cut
8136,STC,M2E,thing에서 예문을 만들어 주시겠어요?,thing
8137,STC,M2E,let에서 예문을 만들어 주시겠어요?,let
8138,STC,M2E,keep에서 예문을 만들어 주시겠어요?,keep
8139,STC,M2E,look에서 예문을 만들어 주시겠어요?,look
8140,STC,M2E,tell에서 예문을 만들어 주시겠어요?,tell
8141,STC,M2E,main에서 예문을 만들어 주시겠어요?,main
8142,STC,M2E,set으로 예문을 만들어 주시겠습니까?,set
8143,STC,M2E,well으로 예문을 만들어 주시겠습니까?,well
8144,STC,M2E,small으로 예문을 만들어 주시겠습니까?,small
8145,STC,M2E,put으로 예문을 만들어 주시겠습니까?,put
8146,STC,M2E,run으로 예문을 만들어 주시겠습니까?,run
8147,STC,M2E,call으로 예문을 만들어 주시겠습니까?,call
8148,STC,M2E,spell으로 예문을 만들어 주시겠습니까?,spell
8149,STC,M2E,even으로 예문을 만들어 주시겠습니까?,even
8150,STC,M2E,down으로 예문을 만들어 주시겠습니까?,down
8151,STC,M2E,real으로 예문을 만들어 주시겠습니까?,real
8152,STC,M2E,been으로 예문을 만들어 주시겠습니까?,been
8153,STC,M2E,stop으로 예문을 만들어 주시겠습니까?,stop
8154,STC,M2E,open으로 예문을 만들어 주시겠습니까?,open
8155,STC,M2E,seem으로 예문을 만들어 주시겠습니까?,seem
8156,STC,M2E,hot으로 예문을 만들어 주시겠습니까?,hot
8157,STC,M2E,men으로 예문을 만들어 주시겠습니까?,men
8158,STC,M2E,get으로 예문을 만들어 주시겠습니까?,get
8159,STC,M2E,children으로 예문을 만들어 주시겠습니까?,children
8160,STC,M2E,begin으로 예문을 만들어 주시겠습니까?,begin
8161,STC,M2E,what으로 예문을 만들어 주시겠습니까?,what
8162,STC,M2E,got으로 예문을 만들어 주시겠습니까?,got
8163,STC,M2E,back으로 예문을 만들어 주시겠습니까?,back
8164,STC,M2E,often으로 예문을 만들어 주시겠습니까?,often
8165,STC,M2E,music으로 예문을 만들어 주시겠습니까?,music
8166,STC,M2E,man으로 예문을 만들어 주시겠습니까?,man
8167,STC,M2E,again으로 예문을 만들어 주시겠습니까?,again
8168,STC,M2E,when으로 예문을 만들어 주시겠습니까?,when
8169,STC,M2E,animal으로 예문을 만들어 주시겠습니까?,animal
8170,STC,M2E,up으로 예문을 만들어 주시겠습니까?,up
8171,STC,M2E,book으로 예문을 만들어 주시겠습니까?,book
8172,STC,M2E,feet으로 예문을 만들어 주시겠습니까?,feet
8173,STC,M2E,own으로 예문을 만들어 주시겠습니까?,own
8174,STC,M2E,form으로 예문을 만들어 주시겠습니까?,form
8175,STC,M2E,took으로 예문을 만들어 주시겠습니까?,took
8176,STC,M2E,rain으로 예문을 만들어 주시겠습니까?,rain
8177,STC,M2E,great으로 예문을 만들어 주시겠습니까?,great
8178,STC,M2E,eat으로 예문을 만들어 주시겠습니까?,eat
8179,STC,M2E,room으로 예문을 만들어 주시겠습니까?,room
8180,STC,M2E,school으로 예문을 만들어 주시겠습니까?,school
8181,STC,M2E,then으로 예문을 만들어 주시겠습니까?,then
8182,STC,M2E,began으로 예문을 만들어 주시겠습니까?,began
8183,STC,M2E,still으로 예문을 만들어 주시겠습니까?,still
8184,STC,M2E,learn으로 예문을 만들어 주시겠습니까?,learn
8185,STC,M2E,mountain으로 예문을 만들어 주시겠습니까?,mountain
8186,STC,M2E,turn으로 예문을 만들어 주시겠습니까?,turn
8187,STC,M2E,mean으로 예문을 만들어 주시겠습니까?,mean
8188,STC,M2E,sun으로 예문을 만들어 주시겠습니까?,sun
8189,STC,M2E,long으로 예문을 만들어 주시겠습니까?,long
8190,STC,M2E,cut으로 예문을 만들어 주시겠습니까?,cut
8191,STC,M2E,thing으로 예문을 만들어 주시겠습니까?,thing
8192,STC,M2E,let으로 예문을 만들어 주시겠습니까?,let
8193,STC,M2E,keep으로 예문을 만들어 주시겠습니까?,keep
8194,STC,M2E,look으로 예문을 만들어 주시겠습니까?,look
8195,STC,M2E,tell으로 예문을 만들어 주시겠습니까?,tell
8196,STC,M2E,main으로 예문을 만들어 주시겠습니까?,main
8197,PRN,E2E,How do you say more?,more
8198,PRN,E2E,How do you say sentence?,sentence
8199,PRN,E2E,How do you say day?,day
8200,PRN,E2E,How do you say set?,set
8201,PRN,E2E,How do you say city?,city
8202,PRN,E2E,How do you say three?,three
8203,PRN,E2E,How do you say tree?,tree
8204,PRN,E2E,How do you say go?,go
8205,PRN,E2E,How do you say want?,want
8206,PRN,E2E,How do you say cross?,cross
8207,PRN,E2E,How do you say come?,come
8208,PRN,E2E,How do you say air?,air
8209,PRN,E2E,How do you say did?,did
8210,PRN,E2E,How do you say well?,well
8211,PRN,E2E,How do you say hard?,hard
8212,PRN,E2E,How do you say is?,is
8213,PRN,E2E,How do you say also?,also
8214,PRN,E2E,How do you say start?,start
8215,PRN,E2E,How do you say sound?,sound
8216,PRN,E2E,How do you say play?,play
8217,PRN,E2E,How do you say small?,small
8218,PRN,E2E,How do you say story?,story
8219,PRN,E2E,How do you say most?,most
8220,PRN,E2E,How do you say end?,end
8221,PRN,E2E,How do you say saw?,saw
8222,PRN,E2E,How do you say number?,number
8223,PRN,E2E,How do you say put?,put
8224,PRN,E2E,How do you say far?,far
8225,PRN,E2E,How do you say was?,was
8226,PRN,E2E,How do you say who?,who
8227,PRN,E2E,How do you say home?,home
8228,PRN,E2E,How do you say sea?,sea
8229,PRN,E2E,How do you say read?,read
8230,PRN,E2E,How do you say draw?,draw
8231,PRN,E2E,How do you say know?,know
8232,PRN,E2E,How do you say hand?,hand
8233,PRN,E2E,How do you say left?,left
8234,PRN,E2E,How do you say are?,are
8235,PRN,E2E,How do you say water?,water
8236,PRN,E2E,How do you say port?,port
8237,PRN,E2E,How do you say late?,late
8238,PRN,E2E,How do you say large?,large
8239,PRN,E2E,How do you say run?,run
8240,PRN,E2E,How do you say call?,call
8241,PRN,E2E,How do you say spell?,spell
8242,PRN,E2E,How do you say don't?,don't
8243,PRN,E2E,How do you say first?,first
8244,PRN,E2E,How do you say add?,add
8245,PRN,E2E,How do you say people?,people
8246,PRN,E2E,How do you say even?,even
8247,PRN,E2E,How do you say land?,land
8248,PRN,E2E,How do you say close?,close
8249,PRN,E2E,How do you say be?,be
8250,PRN,E2E,How do you say down?,down
8251,PRN,E2E,How do you say here?,here
8252,PRN,E2E,How do you say night?,night
8253,PRN,E2E,How do you say side?,side
8254,PRN,E2E,How do you say real?,real
8255,PRN,E2E,How do you say one?,one
8256,PRN,E2E,How do you say been?,been
8257,PRN,E2E,How do you say big?,big
8258,PRN,E2E,How do you say life?,life
8259,PRN,E2E,How do you say have?,have
8260,PRN,E2E,How do you say now?,now
8261,PRN,E2E,How do you say high?,high
8262,PRN,E2E,How do you say few?,few
8263,PRN,E2E,How do you say find?,find
8264,PRN,E2E,How do you say such?,such
8265,PRN,E2E,How do you say stop?,stop
8266,PRN,E2E,How do you say follow?,follow
8267,PRN,E2E,How do you say open?,open
8268,PRN,E2E,How do you say new?,new
8269,PRN,E2E,How do you say act?,act
8270,PRN,E2E,How do you say seem?,seem
8271,PRN,E2E,How do you say had?,had
8272,PRN,E2E,How do you say work?,work
8273,PRN,E2E,How do you say why?,why
8274,PRN,E2E,How do you say together?,together
8275,PRN,E2E,How do you say part?,part
8276,PRN,E2E,How do you say ask?,ask
8277,PRN,E2E,How do you say next?,next
8278,PRN,E2E,How do you say hot?,hot
8279,PRN,E2E,How do you say take?,take
8280,PRN,E2E,How do you say men?,men
8281,PRN,E2E,How do you say white?,white
8282,PRN,E2E,How do you say get?,get
8283,PRN,E2E,How do you say change?,change
8284,PRN,E2E,How do you say children?,children
8285,PRN,E2E,How do you say place?,place
8286,PRN,E2E,How do you say went?,went
8287,PRN,E2E,How do you say begin?,begin
8288,PRN,E2E,How do you say what?,what
8289,PRN,E2E,How do you say made?,made
8290,PRN,E2E,How do you say light?,light
8291,PRN,E2E,How do you say got?,got
8292,PRN,E2E,How do you say there?,there
8293,PRN,E2E,How do you say live?,live
8294,PRN,E2E,How do you say kind?,kind
8295,PRN,E2E,How do you say walk?,walk
8296,PRN,E2E,How do you say where?,where
8297,PRN,E2E,How do you say off?,off
8298,PRN,E2E,How do you say example?,example
8299,PRN,E2E,How do you say need?,need
8300,PRN,E2E,How do you say ease?,ease
8301,PRN,E2E,How do you say out?,out
8302,PRN,E2E,How do you say back?,back
8303,PRN,E2E,How do you say house?,house
8304,PRN,E2E,How do you say paper?,paper
8305,PRN,E2E,How do you say other?,other
8306,PRN,E2E,How do you say little?,little
8307,PRN,E2E,How do you say picture?,picture
8308,PRN,E2E,How do you say often?,often
8309,PRN,E2E,How do you say were?,were
8310,PRN,E2E,How do you say only?,only
8311,PRN,E2E,How do you say try?,try
8312,PRN,E2E,How do you say always?,always
8313,PRN,E2E,How do you say round?,round
8314,PRN,E2E,How do you say music?,music
8315,PRN,E2E,How do you say man?,man
8316,PRN,E2E,How do you say again?,again
8317,PRN,E2E,How do you say when?,when
8318,PRN,E2E,How do you say year?,year
8319,PRN,E2E,How do you say animal?,animal
8320,PRN,E2E,How do you say up?,up
8321,PRN,E2E,How do you say came?,came
8322,PRN,E2E,How do you say point?,point
8323,PRN,E2E,How do you say mark?,mark
8324,PRN,E2E,How do you say use?,use
8325,PRN,E2E,How do you say show?,show
8326,PRN,E2E,How do you say mother?,mother
8327,PRN,E2E,How do you say book?,book
8328,PRN,E2E,How do you say word?,word
8329,PRN,E2E,How do you say world?,world
8330,PRN,E2E,How do you say letter?,letter
8331,PRN,E2E,How do you say how?,how
8332,PRN,E2E,How do you say good?,good
8333,PRN,E2E,How do you say said?,said
8334,PRN,E2E,How do you say build?,build
8335,PRN,E2E,How do you say give?,give
8336,PRN,E2E,How do you say self?,self
8337,PRN,E2E,How do you say river?,river
8338,PRN,E2E,How do you say earth?,earth
8339,PRN,E2E,How do you say car?,car
8340,PRN,E2E,How do you say father?,father
8341,PRN,E2E,How do you say feet?,feet
8342,PRN,E2E,How do you say which?,which
8343,PRN,E2E,How do you say name?,name
8344,PRN,E2E,How do you say head?,head
8345,PRN,E2E,How do you say care?,care
8346,PRN,E2E,How do you say do?,do
8347,PRN,E2E,How do you say very?,very
8348,PRN,E2E,How do you say stand?,stand
8349,PRN,E2E,How do you say second?,second
8350,PRN,E2E,How do you say own?,own
8351,PRN,E2E,How do you say group?,group
8352,PRN,E2E,How do you say time?,time
8353,PRN,E2E,How do you say just?,just
8354,PRN,E2E,How do you say page?,page
8355,PRN,E2E,How do you say carry?,carry
8356,PRN,E2E,How do you say form?,form
8357,PRN,E2E,How do you say took?,took
8358,PRN,E2E,How do you say much?,much
8359,PRN,E2E,How do you say country?,country
8360,PRN,E2E,How do you say rain?,rain
8361,PRN,E2E,How do you say way?,way
8362,PRN,E2E,How do you say great?,great
8363,PRN,E2E,How do you say found?,found
8364,PRN,E2E,How do you say eat?,eat
8365,PRN,E2E,How do you say think?,think
8366,PRN,E2E,How do you say answer?,answer
8367,PRN,E2E,How do you say room?,room
8368,PRN,E2E,How do you say many?,many
8369,PRN,E2E,How do you say say?,say
8370,PRN,E2E,How do you say school?,school
8371,PRN,E2E,How do you say friend?,friend
8372,PRN,E2E,How do you say then?,then
8373,PRN,E2E,How do you say help?,help
8374,PRN,E2E,How do you say grow?,grow
8375,PRN,E2E,How do you say began?,began
8376,PRN,E2E,How do you say low?,low
8377,PRN,E2E,How do you say study?,study
8378,PRN,E2E,How do you say idea?,idea
8379,PRN,E2E,How do you say line?,line
8380,PRN,E2E,How do you say still?,still
8381,PRN,E2E,How do you say fish?,fish
8382,PRN,E2E,How do you say write?,write
8383,PRN,E2E,How do you say learn?,learn
8384,PRN,E2E,How do you say mountain?,mountain
8385,PRN,E2E,How do you say turn?,turn
8386,PRN,E2E,How do you say plant?,plant
8387,PRN,E2E,How do you say north?,north
8388,PRN,E2E,How do you say so?,so
8389,PRN,E2E,How do you say cause?,cause
8390,PRN,E2E,How do you say cover?,cover
8391,PRN,E2E,How do you say once?,once
8392,PRN,E2E,How do you say same?,same
8393,PRN,E2E,How do you say food?,food
8394,PRN,E2E,How do you say base?,base
8395,PRN,E2E,How do you say mean?,mean
8396,PRN,E2E,How do you say sun?,sun
8397,PRN,E2E,How do you say hear?,hear
8398,PRN,E2E,How do you say long?,long
8399,PRN,E2E,How do you say differ?,differ
8400,PRN,E2E,How do you say four?,four
8401,PRN,E2E,How do you say horse?,horse
8402,PRN,E2E,How do you say make?,make
8403,PRN,E2E,How do you say move?,move
8404,PRN,E2E,How do you say thought?,thought
8405,PRN,E2E,How do you say cut?,cut
8406,PRN,E2E,How do you say thing?,thing
8407,PRN,E2E,How do you say right?,right
8408,PRN,E2E,How do you say let?,let
8409,PRN,E2E,How do you say sure?,sure
8410,PRN,E2E,How do you say see?,see
8411,PRN,E2E,How do you say boy?,boy
8412,PRN,E2E,How do you say keep?,keep
8413,PRN,E2E,How do you say watch?,watch
8414,PRN,E2E,How do you say old?,old
8415,PRN,E2E,How do you say eye?,eye
